iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
871,891904,0.38296,65.0,0.07143,0.02,0.532029,-0.359556,28.388594,0.000314,1244,0.02846,0.07769,0.02,0.92857,0.0,,,-0.01,0.04755,0.00247,0.0045,-0.0467,0.00931
872,892928,-0.49587,56.13333,0.0,0.01,0.500138,-0.00041,0.096963,0.00035,1271,0.02685,0.08012,0.02,1.0,0.0,,,-0.01,0.04635,0.00258,0.0045,-0.04909,-0.00724
873,893952,0.04842,81.36842,0.10526,0.03,0.496604,0.017155,2.626174,0.001714,1090,0.03362,0.08759,0.02,1.0,0.0,,,-0.01,0.04923,0.00272,0.00454,-0.04994,0.006
874,894976,-0.44613,61.0,0.16667,0.05,0.547275,0.045345,0.087942,0.003087,1276,0.0284,0.07465,0.02,1.0,0.0,,,-0.01,0.04804,0.00274,0.00436,-0.04592,-0.00406
875,896000,-0.56922,55.91667,0.0,0.05,0.44922,-0.000857,0.073308,0.0015,1384,0.03219,0.08188,0.01,1.0,0.0,,,-0.01,0.04463,0.00273,0.0039,-0.05169,-0.0056
876,897024,-0.30092,83.08333,0.08333,0.06,0.487793,-0.002438,0.095015,0.001682,1708,0.02841,0.07955,0.02,0.91667,0.0,,,-0.01,0.0446,0.00229,0.0037,-0.04553,-0.00598
877,898048,-0.38019,103.0,0.0,0.06,0.522832,-0.001376,0.085298,0.001589,1300,0.02688,0.0743,0.03,1.0,0.0,,,-0.01,0.04922,0.00255,0.00435,-0.04361,-0.00524
878,899072,-0.28973,88.93333,0.0,0.05,0.512173,-0.00219,0.064098,0.00102,1209,0.0287,0.07554,0.04,0.93333,0.0,,,-0.01,0.04906,0.00309,0.00431,-0.04427,-0.00558
879,900096,-0.62094,61.08333,0.0,0.05,0.504572,-0.001029,0.062533,0.001411,1329,0.0303,0.07977,0.04,1.0,0.0,,,-0.01,0.04021,0.00271,0.00411,-0.04329,-0.00567
880,901120,-0.48317,65.72727,0.0,0.04,0.512128,-0.00083,0.073677,0.001051,1527,0.0273,0.075,0.03,1.0,0.0,,,-0.01,0.04146,0.00301,0.00389,-0.04501,-0.00612
881,902144,-0.49024,117.91667,0.0,0.03,0.484611,-0.001605,0.065696,0.001271,1379,0.0282,0.0746,0.05,0.91667,0.0,,,-0.01,0.03944,0.00271,0.00426,-0.03965,-0.00546
882,903168,-0.46048,74.66667,0.0,0.01,0.510792,-0.001285,0.070034,0.002627,1081,0.02849,0.07942,0.06,1.0,0.0,,,-0.01,0.0493,0.00266,0.00459,-0.04814,-0.00641
883,904192,0.13685,58.75,0.0625,0.01,0.46991,0.005535,3.727124,0.004276,1137,0.02922,0.08148,0.06,0.9375,0.0,,,-0.01,0.04866,0.00306,0.00441,-0.05156,0.0081
884,905216,-0.38888,57.75,0.0,0.01,0.465209,0.057496,0.098945,0.001087,1360,0.02811,0.07776,0.04,1.0,0.0,,,-0.01,0.04831,0.00263,0.00445,-0.04879,-0.00589
885,906240,-0.46315,74.23077,0.0,0.01,0.464984,-0.00082,0.089189,0.000709,1341,0.0304,0.08361,0.03,1.0,0.0,,,-0.01,0.046,0.00303,0.00406,-0.05006,-0.00581
886,907264,-0.56951,74.78947,0.0,0.01,0.466013,-0.001263,0.076482,0.00121,1131,0.02971,0.08308,0.04,0.94737,0.0,,,-0.01,0.04708,0.00304,0.00453,-0.04926,-0.00719
887,908288,-0.59046,58.57143,0.0,0.01,0.459599,0.089659,0.095997,0.00147,1225,0.02866,0.0803,0.03,1.0,0.0,,,-0.01,0.04702,0.0026,0.00413,-0.0497,-0.0061
888,909312,-0.35018,58.5625,0.0625,0.02,0.506345,-0.001461,0.070594,0.001302,1191,0.03439,0.0832,0.01,1.0,0.0,,,-0.01,0.04979,0.00236,0.00407,-0.04698,-0.00593
889,910336,-0.4942,95.27273,0.0,0.02,0.476838,-0.002319,0.073387,0.002275,1465,0.03107,0.07816,0.02,1.0,0.0,,,-0.01,0.04061,0.00264,0.00406,-0.04546,-0.00493
890,911360,-0.31199,76.76923,0.0,0.01,0.505683,-0.001714,0.096454,0.002642,1243,0.02626,0.07634,0.02,1.0,0.0,,,-0.01,0.04704,0.0032,0.00353,-0.04553,-0.0057
891,912384,-0.62359,74.15385,0.0,0.01,0.490296,0.027313,0.071655,0.001606,1378,0.02715,0.07867,0.02,1.0,0.0,,,-0.01,0.04695,0.00267,0.00435,-0.0488,-0.00644
892,913408,-0.47404,56.4375,0.0,0.01,0.474446,-0.001283,0.068385,0.00174,1289,0.02911,0.08217,0.02,1.0,0.0,,,-0.01,0.04561,0.00222,0.00441,-0.04427,-0.00733
893,914432,-0.46556,93.1875,0.0625,0.02,0.400747,0.036266,0.072048,0.001429,1134,0.0248,0.07272,0.03,0.9375,0.0,,,-0.01,0.04801,0.00289,0.00459,-0.04889,-0.00485
894,915456,-0.68456,56.16667,0.0,0.02,0.475935,-0.001913,0.092882,0.002749,1135,0.03224,0.0888,0.03,1.0,0.0,,,-0.01,0.04582,0.00243,0.00451,-0.05186,-0.00754
895,916480,-0.61405,57.0,0.0625,0.02,0.471266,0.057381,0.097522,0.001916,1189,0.0314,0.08236,0.03,1.0,0.0,,,-0.01,0.04453,0.00229,0.00437,-0.04712,-0.00632
896,917504,-0.55311,54.76923,0.0,0.02,0.472472,-0.009445,0.078379,0.002426,1233,0.02726,0.07833,0.02,1.0,0.0,,,-0.01,0.04706,0.00247,0.0044,-0.0501,-0.0061
897,918528,-0.59589,82.0,0.0,0.02,0.462695,0.191455,0.125474,0.00136,1240,0.02863,0.08505,0.03,0.94118,0.0,,,-0.01,0.04761,0.00272,0.00446,-0.05269,-0.00674
898,919552,-0.49723,63.8,0.0,0.02,0.488177,-0.001287,0.094316,0.001038,1135,0.02661,0.07705,0.03,1.0,0.0,,,-0.01,0.04772,0.0028,0.0027,-0.05009,-0.00628
899,920576,-0.73146,59.92308,0.0,0.01,0.484032,-0.000999,0.071857,0.001262,1331,0.02807,0.07823,0.01,1.0,0.0,,,-0.01,0.04256,0.00272,0.00421,-0.04698,-0.00575
900,921600,-0.5859,84.7,0.0,0.01,0.467926,-0.146055,0.088641,0.001434,1579,0.02988,0.07441,0.01,1.0,0.0,,,-0.01,0.04004,0.0028,0.00368,-0.04499,-0.00553
901,922624,-0.39402,103.5,0.0,0.01,0.437145,-0.006181,0.059254,0.001978,1291,0.03096,0.07927,0.02,0.9375,0.0,,,-0.01,0.04757,0.00345,0.00445,-0.04252,-0.00703
902,923648,-0.59081,53.0,0.0,0.0,0.478404,-0.001501,0.072355,0.001818,1079,0.02922,0.08409,0.02,1.0,0.0,,,-0.01,0.04655,0.00295,0.00437,-0.05268,-0.00748
903,924672,-0.51476,61.0625,0.0,0.0,0.497097,-0.0011,0.08555,0.000675,1176,0.03167,0.08503,0.01,1.0,0.0,,,-0.01,0.04871,0.00253,0.00444,-0.0484,-0.00704
904,925696,-0.3612,56.81818,0.0,0.0,0.440737,0.048086,0.076516,0.002128,1317,0.02527,0.06905,0.01,1.0,0.0,,,-0.01,0.04295,0.00266,0.00435,-0.04176,-0.00523
905,926720,-0.53762,104.92857,0.0,0.0,0.498776,-0.001963,0.080263,0.001609,1260,0.02793,0.07651,0.02,0.92857,0.0,,,-0.01,0.04257,0.00244,0.0044,-0.04363,-0.00542
906,927744,-0.46987,55.84615,0.07692,0.01,0.499674,-0.003454,0.058249,0.002278,1267,0.03065,0.07788,0.02,1.0,0.0,,,-0.01,0.0456,0.00263,0.00435,-0.04442,-0.00588
907,928768,-0.38743,82.58333,0.0,0.01,0.534593,-0.012242,0.057403,0.001861,1287,0.03457,0.08344,0.03,1.0,0.0,,,-0.01,0.04279,0.00244,0.00377,-0.04509,-0.00469
908,929792,-0.54207,81.66667,0.06667,0.02,0.521537,-0.00171,0.068371,0.001551,1226,0.0426,0.09454,0.03,1.0,0.0,,,-0.01,0.04139,0.00266,0.00332,-0.04135,-0.00527
909,930816,-0.52401,57.75,0.08333,0.03,0.509275,-0.001277,0.073236,0.000507,1256,0.03606,0.08345,0.03,1.0,0.0,,,-0.01,0.04291,0.00227,0.00364,-0.04342,-0.00453
910,931840,-0.40363,85.91667,0.0,0.03,0.494762,0.071098,0.053907,0.001015,1420,0.0309,0.07773,0.04,0.91667,0.0,,,-0.01,0.04464,0.00264,0.00408,-0.04205,-0.00523
911,932864,-0.674,87.5,0.0,0.03,0.528149,0.091898,0.071357,0.002781,1522,0.03435,0.08651,0.05,0.91667,0.0,,,-0.01,0.03883,0.00175,0.00401,-0.04453,-0.00593
912,933888,-0.73302,88.45455,0.0,0.03,0.49398,-0.00164,0.060269,0.001602,1426,0.02759,0.07445,0.06,1.0,0.0,,,-0.01,0.04482,0.00297,0.00421,-0.04853,-0.00523
913,934912,-0.52951,74.16667,0.0,0.03,0.561897,0.106012,0.09105,0.001829,1195,0.0306,0.08858,0.06,0.94444,0.0,,,-0.01,0.04504,0.00283,0.00439,-0.05208,-0.00725
914,935936,0.69439,77.66667,0.05556,0.03,0.536352,0.026593,7.656777,0.000346,1152,0.03018,0.07958,0.07,0.94444,0.0,,,-0.01,0.04642,0.00284,0.00448,-0.04523,0.02161
915,936960,-0.47569,54.61538,0.0,0.03,0.513006,-0.030024,0.104987,0.00144,1137,0.02931,0.08033,0.05,1.0,0.0,,,-0.01,0.04989,0.00258,0.00452,-0.05006,-0.00482
916,937984,-0.4434,57.27778,0.11111,0.03,0.509739,-0.001279,0.088244,0.002258,1189,0.03118,0.08598,0.05,1.0,0.0,,,-0.01,0.04824,0.00242,0.00457,-0.04873,-0.00635
917,939008,-0.34403,80.93333,0.06667,0.04,0.501567,0.017981,0.080048,0.000956,1206,0.02504,0.07335,0.04,1.0,0.0,,,-0.01,0.05006,0.00244,0.0044,-0.04628,-0.00596
918,940032,-0.30216,61.0,0.0,0.04,0.548796,-0.001794,0.060593,0.001824,1106,0.02725,0.07685,0.02,1.0,0.0,,,-0.01,0.04917,0.00323,0.00439,-0.04871,-0.00545
919,941056,-0.32782,61.5625,0.0625,0.05,0.510625,0.004396,0.068794,0.002554,1195,0.02982,0.08322,0.01,1.0,0.0,,,-0.01,0.05145,0.00234,0.00455,-0.05067,-0.00685
920,942080,-0.52801,55.78571,0.0,0.05,0.466242,-0.008332,0.053641,0.001368,1292,0.02858,0.07622,0.01,1.0,0.0,,,-0.01,0.04683,0.00226,0.00431,-0.04817,-0.00606
921,943104,-0.35578,83.38462,0.0,0.04,0.513708,-0.001838,0.065117,0.001113,1338,0.02785,0.0758,0.01,1.0,0.0,,,-0.01,0.04618,0.00247,0.00437,-0.04588,-0.00575
922,944128,-0.41832,95.07143,0.0,0.04,0.484268,-0.000652,0.06891,0.000335,1301,0.0258,0.07262,0.02,0.92857,0.0,,,-0.01,0.04769,0.00295,0.00432,-0.04251,-0.00607
923,945152,-0.32709,59.625,0.0,0.02,0.524216,0.066408,0.071396,0.001813,1089,0.02924,0.07866,0.02,1.0,0.0,,,-0.01,0.04865,0.00305,0.00456,-0.04824,-0.00666
924,946176,-0.27438,57.3125,0.0,0.01,0.531661,-0.061668,0.084195,0.002202,1165,0.02727,0.07811,0.02,1.0,0.0,,,-0.01,0.05164,0.00261,0.00454,-0.05273,-0.00623
925,947200,-0.39705,70.5,0.0,0.0,0.513966,-0.066531,0.08736,0.001648,1097,0.03186,0.08312,0.02,1.0,0.0,,,-0.01,0.04812,0.00271,0.00447,-0.04522,-0.00696
926,948224,-0.5327,60.26667,0.06667,0.01,0.510869,-0.001717,0.079515,0.001214,1099,0.02839,0.07637,0.02,1.0,0.0,,,-0.01,0.0492,0.00342,0.00444,-0.04564,-0.00539
927,949248,0.33604,60.5,0.0625,0.02,0.514153,0.016578,3.728319,0.001927,1132,0.03303,0.08626,0.01,1.0,0.0,,,-0.01,0.04565,0.00288,0.00437,-0.05206,0.00766
928,950272,-0.44863,69.2,0.06667,0.03,0.506974,-0.001944,0.099215,0.002178,1295,0.03032,0.08202,0.01,1.0,0.0,,,-0.01,0.04658,0.00253,0.0043,-0.0468,-0.00654
929,951296,5.784,63.57143,0.21429,0.06,0.515207,0.000655,38.511068,0.002901,1194,0.03331,0.0788,0.0,1.0,0.0,,,-0.01,0.04649,0.00263,0.00438,-0.03895,0.1137
930,952320,-0.3632,87.90909,0.0,0.06,0.531271,-0.000671,0.123494,0.000147,1250,0.02705,0.07526,0.01,0.90909,0.0,,,-0.01,0.04261,0.00211,0.0031,-0.04357,-0.00407
931,953344,0.90593,86.46154,0.07692,0.07,0.524767,-0.256825,42.160577,0.001535,1404,0.02966,0.07758,0.01,1.0,0.0,,,-0.01,0.04689,0.00305,0.00339,-0.04489,0.02513
932,954368,0.46263,63.06667,0.06667,0.08,0.565264,0.031108,3.741241,0.003541,1193,0.03059,0.07666,0.01,1.0,0.0,,,-0.01,0.0497,0.00282,0.00433,-0.04415,0.00831
933,955392,0.37639,83.64286,0.07143,0.08,0.545404,-0.000195,5.139156,0.000528,1273,0.03828,0.08418,0.02,0.92857,0.0,,,-0.01,0.04598,0.0026,0.00341,-0.0489,0.0103
934,956416,1.86692,62.4,0.06667,0.09,0.53295,0.000482,13.806778,0.00014,1201,0.02944,0.07399,0.02,1.0,0.0,,,-0.01,0.05006,0.00264,0.0042,-0.04512,0.03813
935,957440,-0.29812,79.5,0.0625,0.08,0.535255,0.053652,0.229263,0.000844,1177,0.03324,0.08311,0.03,0.9375,1.0,,,-0.01,0.04923,0.00266,0.00407,-0.04601,-0.00548
936,958464,-0.38955,65.21429,0.0,0.06,0.556204,-0.081622,0.133821,0.001434,1205,0.03413,0.08263,0.03,1.0,0.0,,,-0.01,0.04788,0.00231,0.00421,-0.04474,-0.00559
937,959488,-0.26841,63.4,0.06667,0.06,0.600203,0.047378,0.075443,0.002583,1183,0.03852,0.09561,0.02,1.0,0.0,,,-0.01,0.0477,0.00298,0.00436,-0.04498,-0.00553
938,960512,-0.21627,62.64286,0.07143,0.06,0.543293,-0.002673,0.061759,0.002142,1211,0.03525,0.08197,0.02,1.0,0.0,,,-0.01,0.04781,0.00213,0.00417,-0.04317,-0.00524
939,961536,-0.41066,83.64286,0.0,0.05,0.521892,-0.001082,0.062517,0.001682,1244,0.03063,0.07616,0.03,1.0,0.0,,,-0.01,0.04732,0.00315,0.00431,-0.04517,-0.00538
940,962560,-0.23796,75.92857,0.07143,0.05,0.545431,-0.001296,0.075381,0.001102,1198,0.02946,0.08108,0.02,1.0,0.0,,,-0.01,0.05185,0.00286,0.00439,-0.04676,-0.00554
941,963584,-0.24603,64.0625,0.125,0.06,0.540139,-0.030969,0.080251,0.002076,1118,0.02545,0.07599,0.02,1.0,0.0,,,-0.01,0.05174,0.00264,0.0031,-0.05061,-0.00516
942,964608,-0.35122,66.0,0.06667,0.06,0.530233,0.034164,0.072334,0.001441,1191,0.02924,0.07981,0.01,1.0,0.0,,,-0.01,0.04965,0.00252,0.00457,-0.04634,-0.00593
943,965632,-0.0915,64.41176,0.17647,0.09,0.516896,-0.001364,0.077272,0.002686,1104,0.02771,0.07894,0.01,1.0,0.0,,,-0.01,0.05174,0.00284,0.00453,-0.0479,-0.0051
944,966656,-0.32455,61.11765,0.0,0.08,0.480227,-0.009774,0.063457,0.002548,1100,0.0287,0.08046,0.01,1.0,0.0,,,-0.01,0.05344,0.00275,0.00446,-0.05064,-0.00654
945,967680,-0.28422,58.5,0.125,0.09,0.500719,-0.00116,0.082641,0.001457,1204,0.0297,0.08086,0.0,1.0,0.0,,,-0.01,0.05001,0.00252,0.00438,-0.04778,-0.00562
946,968704,-0.03674,77.0,0.0,0.08,0.516619,-0.002323,0.089504,0.002456,1175,0.02623,0.07635,0.0,1.0,0.0,,,-0.01,0.05205,0.00252,0.00449,-0.04616,-0.00548
947,969728,-0.45447,63.33333,0.0,0.07,0.464134,-0.015909,0.068591,0.001416,1130,0.02656,0.08137,0.0,1.0,0.0,,,-0.01,0.04812,0.0028,0.00464,-0.04863,-0.00673
948,970752,-0.29778,61.29412,0.05882,0.06,0.493301,0.040975,0.087187,0.001863,1094,0.02608,0.07717,0.0,1.0,0.0,,,-0.01,0.0511,0.00281,0.0047,-0.04746,-0.00648
949,971776,-0.53928,56.52941,0.0,0.03,0.48655,-0.031616,0.073185,0.001494,1070,0.02895,0.08335,0.0,1.0,0.0,,,-0.01,0.0458,0.00261,0.00465,-0.04848,-0.00632
950,972800,-0.36042,62.35714,0.14286,0.05,0.501089,-0.001615,0.067295,0.001562,1187,0.02744,0.07996,0.0,1.0,0.0,,,-0.01,0.04931,0.00247,0.00413,-0.04893,-0.00513
951,973824,-0.48472,61.35714,0.0,0.03,0.462164,-0.000532,0.073989,0.000211,1310,0.02652,0.07977,0.0,1.0,0.0,,,-0.01,0.04407,0.00265,0.00424,-0.04833,-0.00609
952,974848,-0.57958,76.44444,0.0,0.03,0.486792,-0.000838,0.079228,0.001357,1094,0.03147,0.08651,0.01,1.0,0.0,,,-0.01,0.0472,0.0024,0.00426,-0.04606,-0.00647
953,975872,-0.3955,62.61538,0.0,0.03,0.532333,-0.033649,0.074859,0.001181,1258,0.02837,0.08594,0.01,1.0,0.0,,,-0.01,0.04886,0.00222,0.0043,-0.05134,-0.00672
954,976896,-0.63629,60.81818,0.0,0.03,0.484058,-0.021688,0.064093,0.000399,1455,0.03758,0.0845,0.01,1.0,0.0,,,-0.01,0.04217,0.00212,0.00411,-0.04274,-0.0054
955,977920,-0.52949,88.0,0.0,0.02,0.506696,0.009639,0.064216,0.001285,1537,0.03688,0.08684,0.02,0.9,0.0,,,-0.01,0.03928,0.00197,0.00397,-0.04336,-0.00471
956,978944,-0.44704,119.58333,0.0,0.02,0.495859,-0.002138,0.064733,0.001965,1482,0.03409,0.08072,0.04,0.83333,1.0,,,-0.01,0.04566,0.00255,0.0043,-0.04104,-0.00501
957,979968,-0.20267,98.41667,0.0,0.01,0.492601,-0.001392,0.06391,0.001095,1331,0.0313,0.07925,0.05,0.91667,0.0,,,-0.01,0.0414,0.00276,0.00409,-0.03998,-0.00488
958,980992,-0.42078,63.33333,0.0,0.0,0.498453,-0.001153,0.064974,0.001477,1200,0.03022,0.08113,0.05,1.0,0.0,,,-0.01,0.04308,0.00325,0.00445,-0.04147,-0.00477
959,982016,0.83458,83.82353,0.17647,0.03,0.465549,-0.000101,7.350822,0.001675,1135,0.032,0.08754,0.06,1.0,0.0,,,-0.01,0.04389,0.00253,0.0045,-0.04361,0.02163
960,983040,0.0244,58.0,0.05556,0.04,0.528987,-0.057587,4.621161,0.0003,1065,0.02863,0.08111,0.05,0.94444,0.0,,,-0.01,0.05055,0.0028,0.0032,-0.05267,0.00657
961,984064,-0.33822,58.0,0.06667,0.05,0.484648,-0.00143,0.096045,0.001542,1141,0.02696,0.07917,0.05,1.0,0.0,,,-0.01,0.05036,0.00275,0.00455,-0.04775,-0.00528
962,985088,-0.40665,63.72222,0.0,0.05,0.493589,-0.002466,0.104441,0.002332,1129,0.0303,0.08432,0.04,1.0,0.0,,,-0.01,0.05016,0.00246,0.0046,-0.05091,-0.00753
963,986112,-0.37819,57.86667,0.06667,0.06,0.526922,-0.057484,0.0755,0.001165,1165,0.02819,0.08247,0.02,1.0,0.0,,,-0.01,0.04905,0.00341,0.00413,-0.0524,-0.00575
964,987136,-0.68712,62.28571,0.0,0.06,0.487665,-0.001246,0.072886,0.001042,1384,0.03151,0.08295,0.01,1.0,0.0,,,-0.01,0.04396,0.0024,0.00429,-0.04355,-0.00741
965,988160,-0.31898,88.72727,0.0,0.05,0.48724,-0.083659,0.079964,0.00081,1457,0.03037,0.08278,0.02,0.90909,0.0,,,-0.01,0.04287,0.00332,0.00418,-0.0466,-0.0049
966,989184,-0.67695,102.46154,0.0,0.03,0.508832,-0.002117,0.070172,0.001875,1418,0.03565,0.09067,0.02,0.92308,0.0,,,-0.01,0.04224,0.00264,0.00379,-0.04394,-0.00574
967,990208,-0.2729,64.0,0.18182,0.04,0.554887,-0.002065,0.106507,0.002215,1372,0.0332,0.07869,0.02,1.0,0.0,,,-0.01,0.0479,0.00272,0.00278,-0.04615,-0.00409
968,991232,0.48489,96.18182,0.09091,0.04,0.488262,-0.000208,4.986794,0.000178,1499,0.03097,0.08107,0.02,1.0,0.0,,,-0.01,0.04201,0.00261,0.00425,-0.03921,0.01099
969,992256,-0.37566,72.2,0.0,0.04,0.458603,0.023885,0.075415,0.001681,1378,0.02556,0.07097,0.02,1.0,0.0,,,-0.01,0.04329,0.00334,0.00408,-0.04221,-0.00456
970,993280,-0.32822,108.57143,0.0,0.04,0.473518,-0.14999,0.08755,0.000774,1430,0.03238,0.08294,0.04,0.92857,0.0,,,-0.01,0.04439,0.00267,0.00408,-0.04356,-0.00648
971,994304,-0.48801,64.07143,0.0,0.04,0.482949,-0.000773,0.086577,0.000564,1272,0.03363,0.08156,0.04,1.0,0.0,,,-0.01,0.04839,0.00286,0.00414,-0.0447,-0.00589
972,995328,-0.34139,81.35714,0.0,0.03,0.506333,-0.001618,0.08153,0.001739,1230,0.0277,0.07496,0.05,1.0,0.0,,,-0.01,0.04702,0.00294,0.00304,-0.04649,-0.0053
973,996352,-0.45744,69.06667,0.06667,0.04,0.502508,-0.001726,0.09573,0.002188,1193,0.03407,0.08527,0.04,1.0,0.0,,,-0.01,0.05206,0.00251,0.00423,-0.05194,-0.00605
974,997376,-0.38348,61.9375,0.0,0.02,0.496108,-0.060722,0.098546,0.001999,1248,0.03152,0.08504,0.03,1.0,0.0,,,-0.01,0.04702,0.0022,0.00432,-0.05054,-0.00719
975,998400,-0.42598,80.4,0.06667,0.02,0.494689,-0.000862,0.075695,0.000614,1185,0.02804,0.07769,0.04,1.0,0.0,,,-0.01,0.04582,0.00274,0.00377,-0.04322,-0.00506
976,999424,-0.55573,57.2,0.06667,0.03,0.478757,-0.034314,0.060581,0.001069,1165,0.02798,0.07833,0.04,1.0,0.0,,,-0.01,0.04825,0.00271,0.00383,-0.04932,-0.00579
977,1000448,-0.424,57.6,0.0,0.03,0.512833,-0.049657,0.086174,0.000736,1208,0.02774,0.0794,0.02,1.0,0.0,,,-0.01,0.04825,0.00263,0.00455,-0.04857,-0.00603
978,1001472,-0.36391,83.47059,0.0,0.03,0.46307,-0.019075,0.065443,0.001411,1182,0.02952,0.07886,0.02,1.0,0.0,,,-0.01,0.04948,0.00349,0.00438,-0.04756,-0.00674
979,1002496,-0.51594,56.58824,0.0,0.02,0.463777,-0.001893,0.066568,0.003329,1095,0.03389,0.0885,0.02,1.0,0.0,,,-0.01,0.05025,0.00264,0.00448,-0.05233,-0.00649
980,1003520,-0.62924,51.47059,0.0,0.02,0.459829,-0.049244,0.06744,0.000936,1111,0.03331,0.08778,0.02,1.0,0.0,,,-0.01,0.04773,0.00214,0.00445,-0.05386,-0.00662
981,1004544,-0.53996,64.35294,0.0,0.01,0.432224,-0.105534,0.071029,0.002025,1220,0.03491,0.09085,0.01,1.0,0.0,,,-0.01,0.04705,0.00263,0.00434,-0.0489,-0.00776
982,1005568,-0.13226,60.54545,0.09091,0.01,0.470596,-0.003165,0.060219,0.00075,1454,0.03187,0.08029,0.01,1.0,0.0,,,-0.01,0.05042,0.00245,0.00414,-0.04505,-0.00535
983,1006592,-0.52118,85.76923,0.0,0.01,0.453411,0.045346,0.069802,0.00187,1311,0.03294,0.07817,0.02,1.0,0.0,,,-0.01,0.04756,0.00315,0.00431,-0.04345,-0.00527
984,1007616,-0.30698,76.88235,0.05882,0.02,0.441599,-0.01274,0.062271,0.002029,1128,0.02806,0.07987,0.02,0.94118,0.0,,,-0.01,0.05203,0.00325,0.0046,-0.05126,-0.00561
985,1008640,-0.32841,58.35294,0.05882,0.03,0.481734,-0.000878,0.080419,0.001624,1105,0.02916,0.08179,0.02,1.0,0.0,,,-0.01,0.05076,0.00303,0.00452,-0.05123,-0.00624
986,1009664,-0.48726,56.0,0.0,0.03,0.472825,-0.000965,0.080504,0.001292,1167,0.03248,0.08217,0.02,1.0,0.0,,,-0.01,0.04855,0.00252,0.00427,-0.04903,-0.00657
987,1010688,-0.70439,53.52632,0.0,0.03,0.478691,-0.000168,0.090429,0.000277,1187,0.03341,0.09407,0.02,1.0,0.0,,,-0.01,0.04556,0.00257,0.00429,-0.05648,-0.00835
988,1011712,-0.48109,82.53333,0.0,0.02,0.450913,-0.002083,0.060973,0.001959,1177,0.02853,0.07627,0.03,0.93333,0.0,,,-0.01,0.04873,0.00357,0.00446,-0.04565,-0.00543
989,1012736,-0.33461,58.1875,0.0,0.02,0.47275,-0.000864,0.069999,0.000715,1137,0.02894,0.0825,0.02,1.0,0.0,,,-0.01,0.05198,0.00323,0.00421,-0.05418,-0.00639
990,1013760,-0.4672,58.83333,0.0,0.01,0.474947,-0.000793,0.079092,0.001395,1094,0.02949,0.08213,0.01,1.0,0.0,,,-0.01,0.05114,0.00343,0.00462,-0.04961,-0.00724
991,1014784,-0.32868,60.21053,0.05263,0.01,0.474248,-0.028756,0.082811,0.001564,1071,0.03305,0.08441,0.01,1.0,0.0,,,-0.01,0.04831,0.00242,0.00451,-0.04758,-0.0064
992,1015808,-0.43794,65.21429,0.0,0.01,0.49061,-0.002049,0.06814,0.00286,1172,0.03423,0.08212,0.01,1.0,0.0,,,-0.01,0.051,0.00168,0.00437,-0.04815,-0.00577
993,1016832,-0.36898,62.05556,0.05556,0.02,0.474946,-0.02996,0.07824,0.002262,1103,0.03196,0.0851,0.01,1.0,0.0,,,-0.01,0.04958,0.00214,0.00443,-0.04793,-0.00743
994,1017856,-0.33053,58.92308,0.0,0.02,0.498978,-0.054458,0.063393,0.001519,1208,0.02818,0.07875,0.0,1.0,0.0,,,-0.01,0.04863,0.00259,0.00437,-0.05096,-0.0052
995,1018880,-0.55831,67.07143,0.0,0.02,0.472019,-0.001388,0.078742,0.001819,1264,0.02873,0.07823,0.0,1.0,0.0,,,-0.01,0.04762,0.00311,0.00442,-0.04799,-0.00671
996,1019904,-0.35722,61.69231,0.07692,0.03,0.460473,-0.001357,0.072294,0.000385,1402,0.02888,0.07858,0.0,1.0,0.0,,,-0.01,0.04345,0.00257,0.00406,-0.04517,-0.00568
997,1020928,-0.50298,92.08333,0.0,0.02,0.479653,-0.000718,0.062173,0.000357,1382,0.02571,0.0725,0.01,0.91667,0.0,,,-0.01,0.0436,0.00274,0.00424,-0.04378,-0.00556
998,1021952,-0.43666,77.0,0.0,0.02,0.492128,-0.001148,0.084727,0.001061,1258,0.03067,0.08137,0.02,1.0,0.0,,,-0.01,0.04549,0.00254,0.00421,-0.04517,-0.00584
999,1022976,-0.65069,95.54545,0.0,0.02,0.500372,-0.026617,0.102398,0.002442,1567,0.02791,0.07214,0.03,0.90909,0.0,,,-0.01,0.0405,0.00204,0.00068,-0.04151,-0.00579
1000,1024000,-0.43228,64.33333,0.0,0.01,0.48484,0.003674,0.069084,0.001249,1602,0.02403,0.0694,0.03,1.0,0.0,,,-0.01,0.04603,0.00327,0.00398,-0.04232,-0.00594
1001,1025024,-0.3605,109.82353,0.05882,0.02,0.495343,0.00765,0.061265,0.001153,1195,0.02834,0.08026,0.05,0.88235,0.0,,,-0.01,0.04919,0.00301,0.00427,-0.04805,-0.00662
1002,1026048,-0.50624,60.625,0.0,0.02,0.469291,-0.03793,0.06766,0.001367,1145,0.02616,0.07659,0.05,1.0,0.0,,,-0.01,0.05022,0.00268,0.00468,-0.04933,-0.00682
1003,1027072,-0.36948,56.0,0.0,0.01,0.454044,-0.009108,0.070078,0.00163,1081,0.02549,0.07788,0.05,1.0,0.0,,,-0.01,0.04963,0.00295,0.00464,-0.04997,-0.00566
