iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
942,964608,-5.29624,375.0,0.0,0.49,1.551225,-0.002109,0.042765,0.002899,1332,0.23507,0.21847,0.49,0.0,0.0,,,-0.01,0.00313,-0.0025,-0.00485,0.0,0.0
943,965632,-4.70956,375.0,0.0,0.47,1.595702,-0.002101,0.046437,0.004068,1288,0.2101,0.19392,0.51,0.0,0.0,,,-0.01,0.00249,-0.00243,-0.00368,0.0,0.0
944,966656,-4.61784,375.0,0.0,0.47,1.501009,-0.003021,0.030055,0.00438,1366,0.18652,0.16643,0.51,0.0,0.0,,,-0.01,0.00153,-0.00231,4e-05,0.0,0.0
945,967680,-4.96952,375.0,0.0,0.42,1.521683,-0.00153,0.057907,0.003488,1337,0.19587,0.18652,0.56,0.0,0.0,,,-0.01,0.00239,-0.00227,-0.00756,0.0,0.0
946,968704,-4.5814,375.0,0.0,0.41,1.552422,-0.002479,0.07916,0.003417,1363,0.20438,0.18624,0.57,0.0,0.0,,,-0.01,0.00586,-0.00196,-0.01051,0.0,0.0
947,969728,-7.31941,375.0,0.0,0.4,1.426569,-0.00324,0.076501,0.005828,1375,0.18058,0.16193,0.58,0.0,0.0,,,-0.01,0.00444,-0.0016,-0.00429,-0.00018,0.0
948,970752,-5.84202,375.0,0.0,0.35,1.491488,0.009938,0.054558,0.003233,1347,0.18,0.16308,0.63,0.2,0.0,,,-0.01,0.00727,-0.00147,-0.00648,0.00015,0.0
949,971776,-4.01412,375.0,0.0,0.33,1.455488,-0.002334,0.049235,0.004285,1339,0.17787,0.15834,0.65,0.0,0.0,,,-0.01,0.00837,-0.00123,-0.0032,0.0,0.0
950,972800,-1.62575,375.0,0.0,0.32,1.502842,-0.001522,0.041081,0.004926,1309,0.15541,0.13477,0.66,0.0,0.0,,,-0.01,0.00743,-0.00109,-0.00053,0.0,0.0
951,973824,-3.01987,375.0,0.0,0.28,1.487869,-0.031262,0.060625,0.001925,1365,0.18442,0.17459,0.7,0.25,0.0,,,-0.01,0.01256,-0.00141,-0.00675,-0.00103,0.0
952,974848,-2.14534,375.0,0.0,0.26,1.407673,-0.08797,0.082448,0.002151,1354,0.18085,0.16028,0.72,0.5,0.0,,,-0.01,0.01582,-0.0029,-0.00099,-0.00087,0.0
953,975872,-1.39864,375.0,0.0,0.23,1.313419,0.000392,0.088896,0.001913,1405,0.17613,0.15209,0.75,1.0,0.0,,,-0.01,0.0107,-0.00253,-0.00078,-0.00158,0.0
954,976896,-0.4472,375.0,0.0,0.21,1.3476,0.029375,0.068486,0.00423,1388,0.18601,0.16667,0.77,0.66667,0.0,,,-0.01,0.01345,-0.00127,-0.00445,-0.00052,0.0
955,977920,-0.70234,375.0,0.0,0.19,1.382566,-0.000368,0.054157,0.002703,1358,0.16919,0.1432,0.79,0.5,0.0,,,-0.01,0.01445,-0.00103,-0.00126,-0.00037,0.0
956,978944,0.48215,375.0,0.0,0.16,1.341989,-0.002697,0.052156,0.003602,1282,0.17726,0.15526,0.82,0.66667,0.0,,,-0.01,0.01283,-0.00082,7e-05,-0.00088,0.0
957,979968,-0.4378,375.0,0.0,0.14,1.346946,-0.003101,0.063385,0.004908,1299,0.16108,0.14425,0.84,0.66667,0.0,,,-0.01,0.01384,-0.00081,-0.00461,-0.00174,0.0
958,980992,-0.04914,375.0,0.0,0.12,1.212424,-0.159707,0.091313,0.007843,1350,0.14441,0.12004,0.86,1.0,0.0,,,-0.01,0.0147,-0.00084,-0.00162,-0.00195,0.0
959,982016,-0.90189,375.0,0.0,0.09,1.221888,-0.002093,0.098889,0.003376,1464,0.12015,0.10748,0.89,1.0,0.0,,,-0.01,0.0111,-0.00044,-0.00068,-0.00185,0.0
960,983040,-1.49345,375.0,0.0,0.07,1.218321,-0.003103,0.104804,0.003102,1382,0.1258,0.11101,0.92,1.0,0.0,,,-0.01,0.01878,-0.0005,-0.00602,-0.00141,0.0
961,984064,24.85964,323.0,0.33333,0.05,1.204324,0.035853,15.603212,0.001636,1392,0.12146,0.09017,0.94,0.33333,0.0,,,-0.01,0.01568,-0.00011,-0.00322,-0.00025,0.06926
962,985088,12.78679,375.0,0.25,0.03,1.2031,-0.001694,2.79641,0.002235,1418,0.11968,0.09102,0.96,0.75,0.0,,,-0.01,0.01301,-0.00033,-0.00282,-0.00035,0.0533
963,986112,22.09211,333.66667,0.33333,0.03,1.180448,0.000302,17.614457,0.000515,1343,0.1226,0.08692,0.97,0.66667,0.0,,,-0.01,0.01388,-0.00017,-0.00629,-0.00039,0.0667
964,987136,-2.2612,375.0,0.0,0.03,1.185211,-0.001255,0.109466,0.000765,1424,0.12214,0.09036,0.97,0.5,0.0,,,-0.01,0.01365,-0.00036,-0.00387,-0.0005,0.0
965,988160,-1.15365,375.0,0.0,0.03,1.107408,-0.000633,0.10529,0.000604,1424,0.10751,0.07649,0.97,1.0,0.0,,,-0.01,0.01116,-9e-05,-0.00185,-0.00197,0.0
966,989184,-0.70391,375.0,0.0,0.03,1.082496,0.059903,0.066144,0.003979,1406,0.10961,0.08022,0.97,0.66667,0.0,,,-0.01,0.01691,-0.00026,-0.00191,-0.00053,0.0
967,990208,-0.10165,375.0,0.0,0.03,1.166704,0.000228,0.087552,0.001196,1348,0.10557,0.08385,0.97,1.0,0.0,,,-0.01,0.01568,-0.00017,-0.0018,-0.00138,0.0
968,991232,2.17602,375.0,0.0,0.03,1.169389,-0.013308,0.066285,0.003133,1310,0.1208,0.09667,0.97,0.66667,0.0,,,-0.01,0.01375,-0.00023,-0.00207,-0.00034,0.0
969,992256,16.47904,354.25,0.25,0.04,1.099617,0.032104,13.248793,0.001163,1306,0.11882,0.10249,0.96,0.25,0.0,,,-0.01,0.01354,-0.00034,-0.00357,-0.0008,0.06456
970,993280,-0.52908,375.0,0.0,0.04,1.03597,-0.0158,0.102987,0.001956,1271,0.12006,0.09716,0.96,1.0,0.0,,,-0.01,0.01502,-0.00058,-0.00109,-0.00034,0.0
971,994304,0.42212,375.0,0.0,0.04,1.086896,-0.001943,0.088874,0.003946,1265,0.11159,0.09524,0.96,0.66667,0.0,,,-0.01,0.0155,-0.00035,-0.00307,-0.00047,0.0
972,995328,1.15417,375.0,0.0,0.04,1.040095,-0.000865,0.096918,0.001313,1268,0.11595,0.09545,0.96,0.25,0.0,,,-0.01,0.0189,-0.00027,-0.00336,-0.00086,0.0
973,996352,1.4707,375.0,0.0,0.04,1.128133,-0.000466,0.130969,0.000974,1293,0.13194,0.10431,0.96,1.0,0.0,,,-0.01,0.01608,-0.00051,-0.00137,-0.00155,0.0
974,997376,-0.51123,375.0,0.0,0.04,1.147364,-0.002457,0.117788,0.001865,1339,0.1452,0.117,0.96,0.66667,0.0,,,-0.01,0.0098,-0.00075,-0.00374,-0.00161,0.0
975,998400,-0.32026,375.0,0.0,0.04,1.176163,-0.000271,0.116907,0.00101,1295,0.13252,0.10938,0.96,0.75,0.0,,,-0.01,0.0155,-0.00098,-0.00567,-0.00056,0.0
976,999424,-0.04595,375.0,0.0,0.04,1.240901,-0.003149,0.087251,0.002456,1141,0.15386,0.12469,0.96,1.0,0.0,,,-0.01,0.0155,-0.00071,-0.00194,-3e-05,0.0
977,1000448,19.96898,370.33333,0.33333,0.05,1.240665,0.000222,14.916303,0.001109,1258,0.1516,0.13207,0.95,0.66667,0.0,,,-0.01,0.01529,-0.00077,-0.0021,-0.00086,0.06229
978,1001472,0.9574,375.0,0.0,0.05,1.246943,-0.000746,0.155212,0.000674,1306,0.1437,0.12887,0.95,0.75,0.0,,,-0.01,0.01227,-0.0005,-0.00766,-0.00244,0.0
979,1002496,31.70734,298.5,0.5,0.06,1.219744,-0.000277,17.484222,0.001305,1346,0.14856,0.12725,0.94,0.5,0.0,,,-0.01,0.0156,-0.00065,-0.0055,-0.00212,0.07045
980,1003520,-0.34345,375.0,0.0,0.06,1.199509,-0.000467,0.336614,0.000291,1371,0.13743,0.11867,0.94,1.0,0.0,,,-0.01,0.01162,-0.00063,-0.00368,-0.00189,0.0
981,1004544,-1.91895,375.0,0.0,0.06,1.18762,-0.001574,0.203562,0.001034,1354,0.12651,0.10829,0.94,1.0,0.0,,,-0.01,0.01669,-6e-05,-0.00747,-0.00201,0.0
982,1005568,0.07201,375.0,0.0,0.06,1.239498,-0.001831,0.08437,0.002055,1234,0.15968,0.12786,0.94,1.0,0.0,,,-0.01,0.0175,-0.00071,-0.00204,-0.0002,0.0
983,1006592,-1.36242,375.0,0.0,0.06,1.20256,-0.001433,0.073834,0.001937,1230,0.15413,0.12316,0.94,1.0,0.0,,,-0.01,0.01321,-0.00082,-0.00096,0.00034,0.0
984,1007616,19.7333,374.66667,0.33333,0.07,1.213171,0.038861,11.367187,0.00073,1233,0.16422,0.14255,0.93,0.33333,0.0,,,-0.01,0.01789,-0.00107,-0.00476,-0.00037,0.06039
985,1008640,31.99513,375.0,0.5,0.08,1.252662,-7.2e-05,5.266645,0.0007,1275,0.17021,0.14881,0.92,0.5,0.0,,,-0.01,0.02076,-0.00111,-0.00256,-0.00085,0.05968
986,1009664,2.11722,375.0,0.0,0.08,1.238868,-0.001519,0.131713,0.001828,1392,0.17915,0.15627,0.92,0.0,0.0,,,-0.01,0.01622,-0.00161,-0.0016,-0.00032,0.0
987,1010688,0.84208,375.0,0.0,0.08,1.198871,-0.038791,0.090289,0.002591,1436,0.15753,0.14005,0.92,0.5,0.0,,,-0.01,0.01689,-0.00112,-0.00599,-0.00052,0.0
988,1011712,2.58528,375.0,0.0,0.08,1.123319,0.013474,0.108514,0.001673,1347,0.13867,0.11886,0.92,0.5,0.0,,,-0.01,0.01694,-0.00097,-0.00245,-0.00051,0.0
989,1012736,0.41218,375.0,0.0,0.08,1.10349,-0.001311,0.06847,0.001362,1300,0.13544,0.1113,0.92,0.33333,0.0,,,-0.01,0.01479,-0.00072,-0.00173,0.0,0.0
990,1013760,0.61705,375.0,0.0,0.08,1.084446,-0.002466,0.084574,0.002152,1354,0.1303,0.11147,0.92,0.0,0.0,,,-0.01,0.02044,-0.00069,-0.00344,0.00014,0.0
991,1014784,0.58571,375.0,0.0,0.08,1.12838,-0.041328,0.188563,0.003267,1378,0.14469,0.12272,0.92,0.5,0.0,,,-0.01,0.02224,-0.00097,-0.00209,-0.00243,0.0
992,1015808,3.87163,375.0,0.0,0.08,1.02748,-0.002098,0.097658,0.002602,1399,0.13348,0.11499,0.92,1.0,0.0,,,-0.01,0.01863,-0.00085,-0.0012,-0.00072,0.0
993,1016832,0.89047,375.0,0.0,0.08,1.043838,-0.001135,0.074204,0.002109,1387,0.12848,0.11262,0.92,1.0,0.0,,,-0.01,0.01287,-0.00095,-0.00497,0.0,0.0
994,1017856,-0.15938,375.0,0.0,0.08,0.985542,-0.027877,0.099861,0.00232,1376,0.13212,0.11314,0.92,0.0,0.0,,,-0.01,0.02128,-0.00075,-0.00314,-0.00088,0.0
995,1018880,3.18906,375.0,0.0,0.08,0.947193,-0.022932,0.095882,0.001321,1369,0.11991,0.10144,0.92,0.33333,0.0,,,-0.01,0.0248,-0.00064,-0.00159,-0.00038,0.0
996,1019904,2.64834,375.0,0.0,0.08,0.987147,0.001247,0.07891,0.001542,1312,0.12382,0.10354,0.92,0.66667,0.0,,,-0.01,0.02131,-0.00061,-0.00433,-0.0004,0.0
997,1020928,3.09111,375.0,0.0,0.08,0.996673,0.074419,0.084456,0.001955,1355,0.12552,0.10107,0.92,0.5,0.0,,,-0.01,0.02496,-0.0004,-0.00086,-0.00103,0.0
998,1021952,2.65432,375.0,0.0,0.06,0.910232,0.034998,0.080473,0.002358,1362,0.12842,0.11103,0.94,0.33333,0.0,,,-0.01,0.02025,-0.00055,-0.00165,-0.00078,0.0
999,1022976,3.06174,375.0,0.0,0.06,0.927386,0.050281,0.098781,0.001401,1375,0.12322,0.09968,0.94,0.5,0.0,,,-0.01,0.02533,-0.00034,-0.00265,-0.00048,0.0
1000,1024000,1.001,375.0,0.0,0.05,0.940057,-0.001148,0.094391,0.001608,1396,0.12189,0.10261,0.95,1.0,0.0,,,-0.01,0.02203,-0.0002,-0.00212,-0.00233,0.0
1001,1025024,4.1415,375.0,0.0,0.05,0.886466,-0.00174,0.096853,0.001546,1472,0.10805,0.09217,0.95,0.66667,0.0,,,-0.01,0.01869,-0.00038,-0.00258,-0.00074,0.0
1002,1026048,2.03315,375.0,0.0,0.05,0.878189,-0.001532,0.115627,0.001733,1365,0.11081,0.09215,0.95,0.75,0.0,,,-0.01,0.02084,-0.00042,-0.00691,-0.00082,0.0
1003,1027072,2.80562,375.0,0.0,0.05,0.852115,-0.049491,0.085,0.001717,1377,0.12502,0.10631,0.95,0.5,0.0,,,-0.01,0.0209,-0.00048,-0.00126,-0.0009,0.0
1004,1028096,1.6398,375.0,0.0,0.05,0.871166,0.074254,0.097779,0.001204,1397,0.12759,0.11124,0.95,0.5,0.0,,,-0.01,0.02009,-0.0005,-0.0032,-0.00053,0.0
1005,1029120,2.94231,375.0,0.0,0.04,0.922313,0.06574,0.104547,0.001802,1385,0.1429,0.11992,0.96,0.5,0.0,,,-0.01,0.0289,-0.00052,-0.00546,-0.00103,0.0
1006,1030144,5.01521,375.0,0.0,0.04,0.932261,-0.000914,0.102073,0.000657,1368,0.15682,0.12772,0.96,1.0,0.0,,,-0.01,0.02674,-0.00086,-0.00248,-0.00036,0.0
1007,1031168,3.74878,375.0,0.0,0.04,0.963903,-0.048278,0.090228,0.001431,1362,0.16544,0.14545,0.96,0.25,0.0,,,-0.01,0.02279,-0.00086,-0.00292,-0.00055,0.0
1008,1032192,0.96307,375.0,0.0,0.04,0.945021,-0.003533,0.113389,0.004521,1396,0.18349,0.15774,0.96,0.5,0.0,,,-0.01,0.03015,-0.00127,-0.00332,-0.0019,0.0
1009,1033216,6.56211,375.0,0.0,0.04,1.019048,-0.000156,0.108243,0.002867,1346,0.15641,0.13357,0.96,1.0,0.0,,,-0.01,0.02905,-0.0014,-0.00064,0.00015,0.0
1010,1034240,4.06073,375.0,0.0,0.04,0.962382,-0.001262,0.108074,0.001842,1371,0.17572,0.15365,0.96,0.5,1.0,,,-0.01,0.02716,-0.00238,-0.00215,-0.001,0.0
1011,1035264,6.34582,375.0,0.0,0.04,0.927463,0.01258,0.120062,0.001128,1297,0.15416,0.12473,0.96,0.5,0.0,,,-0.01,0.03329,-0.00082,-0.00454,-0.00036,0.0
1012,1036288,7.60834,375.0,0.0,0.04,0.85039,-0.001247,0.125248,0.001084,1375,0.1437,0.1122,0.96,0.5,0.0,,,-0.01,0.03016,-0.00048,-0.00159,-0.00086,0.0
1013,1037312,4.52561,375.0,0.0,0.03,0.865667,0.000125,0.103184,0.001268,1360,0.13781,0.11972,0.97,0.5,0.0,,,-0.01,0.02862,-0.00068,-0.00344,-0.00052,0.0
1014,1038336,8.44133,375.0,0.0,0.03,0.881462,0.077075,0.093306,0.001342,1325,0.151,0.12461,0.97,0.5,0.0,,,-0.01,0.03441,-0.00076,-0.00166,0.00015,0.0
1015,1039360,4.49944,375.0,0.0,0.03,0.808085,-0.0011,0.114808,0.00145,1332,0.14104,0.10938,0.97,0.0,0.0,,,-0.01,0.03112,-0.00066,-0.00184,0.00014,0.0
1016,1040384,6.83588,375.0,0.0,0.02,0.760065,-0.002334,0.100305,0.002159,1323,0.13086,0.09933,0.98,0.0,0.0,,,-0.01,0.03363,-0.00041,-0.00216,0.00014,0.0
1017,1041408,7.77847,375.0,0.0,0.02,0.743947,-0.00076,0.113336,0.001145,1367,0.10745,0.08126,0.98,0.5,0.0,,,-0.01,0.03132,-0.00034,-0.00141,-0.00034,0.0
1018,1042432,5.46651,375.0,0.0,0.02,0.74296,0.032983,0.10418,0.000734,1386,0.11932,0.09083,0.98,0.0,0.0,,,-0.01,0.03044,-0.00067,-0.00137,-0.00121,0.0
1019,1043456,7.77533,375.0,0.0,0.02,0.675267,0.00919,0.114246,0.001191,1345,0.12566,0.09704,0.98,0.75,0.0,,,-0.01,0.03231,-0.00053,-0.00333,-0.00052,0.0
1020,1044480,7.72406,375.0,0.0,0.02,0.71483,0.055812,0.107758,0.001843,1340,0.11751,0.08922,0.98,0.5,0.0,,,-0.01,0.0367,-0.00045,-0.00324,0.0,0.0
1021,1045504,7.4575,375.0,0.0,0.01,0.717381,-0.000648,0.12271,0.000748,1307,0.11738,0.09072,0.99,0.0,0.0,,,-0.01,0.03756,-0.00041,-0.00156,-0.00018,0.0
1022,1046528,9.5348,375.0,0.0,0.0,0.762166,-0.000232,0.121202,0.000617,1230,0.11957,0.09039,1.0,0.5,0.0,,,-0.01,0.0376,-0.00045,-0.00388,-0.00085,0.0
1023,1047552,5.76391,375.0,0.0,0.0,0.768721,-0.025195,0.119029,0.001214,1211,0.1279,0.09628,1.0,0.5,0.0,,,-0.01,0.03631,-0.00064,-0.00204,-0.00035,0.0
1024,1048576,8.79715,375.0,0.0,0.0,0.80226,0.02427,0.102001,0.000907,1335,0.13852,0.10304,1.0,0.33333,0.0,,,-0.01,0.0381,-0.00074,-0.00028,-0.00051,0.0
1025,1049600,7.80366,375.0,0.0,0.0,0.868787,1.8e-05,0.092264,0.001265,1343,0.15256,0.11534,1.0,0.0,0.0,,,-0.01,0.04148,-0.00117,-0.00387,0.0,0.0
1026,1050624,9.08735,375.0,0.0,0.0,0.774478,0.003909,0.099205,0.002364,1321,0.15182,0.11421,1.0,1.0,0.0,,,-0.01,0.04766,-0.00122,-0.00212,-0.00051,0.0
1027,1051648,13.76122,375.0,0.0,0.0,0.809989,-0.000865,0.103727,0.000806,1311,0.14551,0.11537,1.0,0.0,0.0,,,-0.01,0.04313,-0.00117,-0.00205,0.0,0.0
1028,1052672,12.16831,375.0,0.0,0.0,0.791893,-0.001095,0.103622,0.000449,1316,0.15151,0.13142,1.0,0.0,0.0,,,-0.01,0.04037,-0.00141,-0.00245,0.0,0.0
1029,1053696,10.11917,375.0,0.0,0.0,0.755914,0.017107,0.08705,0.001276,1288,0.15165,0.12354,1.0,0.0,0.0,,,-0.01,0.04546,-0.00123,-0.00078,-0.00051,0.0
1030,1054720,12.11135,375.0,0.0,0.0,0.72869,-0.049373,0.116308,0.000628,1345,0.13546,0.11782,1.0,1.0,0.0,,,-0.01,0.03902,-0.00113,-0.00072,-0.00035,0.0
1031,1055744,9.77578,375.0,0.0,0.0,0.725822,-0.001242,0.115495,0.001611,1355,0.12929,0.11456,1.0,0.25,0.0,,,-0.01,0.04349,-0.0008,-0.00509,-0.00086,0.0
1032,1056768,13.0666,375.0,0.0,0.0,0.638651,-0.002019,0.090662,0.002361,1358,0.12812,0.10173,1.0,0.5,0.0,,,-0.01,0.04552,-0.00092,-0.00085,-0.00054,0.0
1033,1057792,9.1605,375.0,0.0,0.0,0.646143,-0.000465,0.097736,0.000544,1328,0.11311,0.08782,1.0,0.66667,0.0,,,-0.01,0.04395,-0.00072,-0.00221,-0.00051,0.0
1034,1058816,12.18978,375.0,0.0,0.0,0.592085,-0.00084,0.085613,0.001094,1277,0.11384,0.0918,1.0,0.0,0.0,,,-0.01,0.04897,-0.00076,-0.00264,0.0,0.0
1035,1059840,14.69016,375.0,0.0,0.0,0.585494,-0.000269,0.05394,9.7e-05,1256,0.10714,0.08636,1.0,0.0,0.0,,,-0.01,0.05448,-0.00068,-0.00103,0.0,0.0
1036,1060864,14.55615,375.0,0.0,0.0,0.620127,-0.000833,0.067496,0.000749,1331,0.11189,0.08984,1.0,0.0,0.0,,,-0.01,0.05154,-0.00069,-0.0014,0.0,0.0
1037,1061888,15.12683,375.0,0.0,0.0,0.675146,-0.000415,0.055794,0.000643,1352,0.12849,0.11077,1.0,0.0,0.0,,,-0.01,0.05329,-0.00106,-0.00209,0.0,0.0
1038,1062912,15.13407,375.0,0.0,0.0,0.705538,-4.3e-05,0.073565,0.000169,1335,0.14035,0.11663,1.0,0.0,0.0,,,-0.01,0.05091,-0.00125,-0.00041,0.0,0.0
1039,1063936,14.40295,375.0,0.0,0.0,0.681509,-0.000665,0.091577,0.000324,1339,0.13477,0.11426,1.0,0.0,0.0,,,-0.01,0.0437,-0.00101,-0.00144,0.0,0.0
1040,1064960,12.26439,375.0,0.0,0.0,0.69239,-0.000817,0.091614,0.001065,1326,0.12709,0.11077,1.0,0.0,0.0,,,-0.01,0.04598,-0.0011,-0.00407,0.0,0.0
1041,1065984,13.54809,375.0,0.0,0.0,0.692659,-0.001031,0.060974,0.000597,1343,0.13811,0.11579,1.0,0.0,0.0,,,-0.01,0.05417,-0.00114,-0.00169,0.0,0.0
1042,1067008,14.90133,375.0,0.0,0.0,0.751834,-0.000406,0.074868,0.001836,1333,0.14851,0.1316,1.0,0.0,0.0,,,-0.01,0.05296,-0.00159,-0.0005,-0.00051,0.0
1043,1068032,14.15331,375.0,0.0,0.0,0.707819,-0.000941,0.049533,0.001939,1338,0.1461,0.13121,1.0,0.25,0.0,,,-0.01,0.05183,-0.00164,-0.00123,0.0,0.0
1044,1069056,13.97021,375.0,0.0,0.0,0.653703,-0.001305,0.04241,0.000889,1338,0.13211,0.11007,1.0,0.0,0.0,,,-0.01,0.05605,-0.00131,-1e-05,0.00014,0.0
1045,1070080,16.85329,375.0,0.0,0.0,0.641021,-0.000777,0.065669,0.000571,1343,0.11733,0.10198,1.0,0.0,0.0,,,-0.01,0.05119,-0.00121,-0.00071,0.00015,0.0
1046,1071104,14.65486,375.0,0.0,0.0,0.659989,-0.001718,0.053316,0.001474,1343,0.13379,0.11523,1.0,0.0,0.0,,,-0.01,0.05421,-0.00118,-0.00418,0.0,0.0
1047,1072128,16.79723,375.0,0.0,0.0,0.651188,-0.000554,0.041104,0.000909,1336,0.1247,0.09796,1.0,0.5,0.0,,,-0.01,0.0591,-0.00076,-0.00035,-0.00051,0.0
1048,1073152,16.18018,375.0,0.0,0.0,0.580072,-0.002095,0.039954,0.002544,1324,0.12249,0.09905,1.0,0.0,0.0,,,-0.01,0.05654,-0.00106,-0.00107,0.0,0.0
1049,1074176,16.3295,375.0,0.0,0.0,0.598127,-0.000195,0.054041,0.001205,1314,0.10658,0.08956,1.0,0.0,0.0,,,-0.01,0.05458,-0.0007,-0.00143,0.0,0.0
1050,1075200,16.24499,375.0,0.0,0.0,0.647768,-0.000855,0.074108,0.001469,1348,0.11478,0.09728,1.0,0.5,0.0,,,-0.01,0.05433,-0.00098,-0.00172,-0.00036,0.0
1051,1076224,15.72697,375.0,0.0,0.0,0.677691,-0.000529,0.077931,0.000627,1342,0.13568,0.11766,1.0,0.0,0.0,,,-0.01,0.0535,-0.00102,-0.0001,-0.00021,0.0
1052,1077248,13.58231,375.0,0.0,0.0,0.656476,-0.001617,0.070405,0.001375,1388,0.12995,0.10743,1.0,0.5,0.0,,,-0.01,0.05468,-0.00093,-0.00145,-0.00052,0.0
1053,1078272,14.04833,375.0,0.0,0.0,0.630638,0.030804,0.111806,0.000708,1352,0.12452,0.09896,1.0,1.0,0.0,,,-0.01,0.05255,-0.00046,-0.00183,-0.00137,0.0
1054,1079296,16.04515,375.0,0.0,0.0,0.621556,-0.000726,0.057971,0.000431,1342,0.12098,0.10132,1.0,0.5,0.0,,,-0.01,0.05189,-0.00071,-0.00247,0.0003,0.0
1055,1080320,14.43527,375.0,0.0,0.0,0.627681,-0.000877,0.076781,0.000427,1354,0.11402,0.09079,1.0,0.0,0.0,,,-0.01,0.05433,-0.00059,-0.0018,-0.00018,0.0
1056,1081344,36.3987,350.33333,0.33333,0.01,0.65708,-6.2e-05,15.263186,0.000342,1386,0.13042,0.10425,0.99,0.33333,0.0,,,-0.01,0.05434,-0.00043,-0.00042,-0.00069,0.06421
1057,1082368,13.42744,375.0,0.0,0.01,0.64216,-0.033058,0.08203,0.001567,1330,0.12915,0.10164,0.99,0.66667,0.0,,,-0.01,0.05357,-0.0007,-0.00102,0.00014,0.0
1058,1083392,14.99264,375.0,0.0,0.01,0.552948,-0.000896,0.114146,0.000383,1379,0.1049,0.08415,0.99,0.5,0.0,,,-0.01,0.05391,-0.00022,0.00027,-0.0014,0.0
1059,1084416,29.93456,360.5,0.25,0.02,0.601904,0.043103,11.148368,0.000462,1346,0.11476,0.10077,0.98,0.5,0.0,,,-0.01,0.05255,-0.00075,-0.00109,-3e-05,0.06275
1060,1085440,18.06331,375.0,0.0,0.02,0.607695,-0.083454,0.099436,0.000237,1382,0.11288,0.09914,0.98,0.0,0.0,,,-0.01,0.05652,-0.00255,-0.00024,-0.0005,0.0
1061,1086464,13.98542,375.0,0.0,0.02,0.669146,-0.009188,0.083654,0.000935,1319,0.11565,0.10142,0.98,1.0,0.0,,,-0.01,0.0533,-0.00085,-0.00216,-0.00051,0.0
1062,1087488,16.12386,375.0,0.0,0.02,0.716365,0.055563,0.221348,0.000356,1350,0.13264,0.12085,0.98,0.5,0.0,,,-0.01,0.05367,-0.00066,-0.00083,-0.00191,0.0
1063,1088512,13.31855,375.0,0.0,0.02,0.685406,-0.003903,0.091714,0.000657,1429,0.13421,0.11717,0.98,1.0,0.0,,,-0.01,0.05563,-0.00102,-4e-05,-0.00073,0.0
1064,1089536,14.61027,375.0,0.0,0.02,0.787081,-0.000108,0.10671,0.001212,1427,0.15047,0.13251,0.98,1.0,0.0,,,-0.01,0.05443,-0.00125,-0.0017,-0.0009,0.0
1065,1090560,14.6612,375.0,0.0,0.02,0.797121,-0.000337,0.088582,0.000264,1390,0.15789,0.14045,0.98,0.75,0.0,,,-0.01,0.05102,-0.00151,-0.00064,-0.00053,0.0
1066,1091584,12.18814,375.0,0.0,0.02,0.751474,0.096255,0.103559,0.001261,1367,0.15994,0.13825,0.98,1.0,0.0,,,-0.01,0.05531,-0.00128,1e-05,-0.00071,0.0
1067,1092608,36.4422,355.66667,0.33333,0.03,0.680006,-0.000218,14.187767,0.000585,1382,0.14109,0.12397,0.97,0.33333,0.0,,,-0.01,0.05354,-0.00102,-8e-05,-0.00072,0.06488
1068,1093632,29.74203,351.75,0.25,0.04,0.696935,0.006033,11.717062,0.000159,1333,0.1366,0.12054,0.96,0.75,0.0,,,-0.01,0.05339,-0.00088,-0.0016,0.00048,0.06388
1069,1094656,46.08594,313.5,0.5,0.05,0.712626,-0.000116,5.527053,0.000334,1368,0.14257,0.12796,0.95,0.0,0.0,,,-0.01,0.05823,-0.00111,-0.00017,-0.00102,0.06495
1070,1095680,15.70901,375.0,0.0,0.05,0.721715,-9.1e-05,0.239877,0.000393,1388,0.14292,0.12418,0.95,0.66667,0.0,,,-0.01,0.05478,-0.00095,0.00027,-0.00139,0.0
1071,1096704,15.95924,375.0,0.0,0.05,0.740313,-0.000407,0.113076,0.000388,1384,0.15214,0.13579,0.95,0.75,0.0,,,-0.01,0.05344,-0.0011,-0.00105,-0.0002,0.0
1072,1097728,14.32917,375.0,0.0,0.05,0.738335,-0.013865,0.206121,0.000457,1387,0.14918,0.13643,0.95,1.0,0.0,,,-0.01,0.05828,-0.00115,-0.00052,-0.00125,0.0
1073,1098752,15.87323,375.0,0.0,0.05,0.708461,-0.008505,0.234446,0.000213,1449,0.14786,0.13726,0.95,0.66667,0.0,,,-0.01,0.05334,-0.00097,0.00072,-0.00238,0.0
1074,1099776,27.84854,375.0,0.25,0.06,0.726748,0.02784,9.24054,0.000558,1432,0.15551,0.14772,0.94,1.0,0.0,,,-0.01,0.04848,-0.00112,-0.00485,-0.00107,0.05529
1075,1100800,12.3441,375.0,0.0,0.06,0.76491,-0.00043,0.206138,0.000379,1384,0.1583,0.14827,0.94,1.0,0.0,,,-0.01,0.0524,-0.00181,0.0009,-0.00132,0.0
